test_run,topic_category,topic_specific,round,answer,choices,clue_type,clue_number,clue_text,word_count,length_ok,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",informed,1,An interactive form of storytelling where you control the narrative's direction.,11,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",informed,2,Often involves solving puzzles to progress through levels.,8,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",informed,3,"Can be played on various devices, from consoles to mobile phones.",11,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",informed,4,Involves visual and audio elements to create an immersive experience.,10,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",informed,5,Players can choose different characters or customize their avatars.,9,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",informed,6,"Some genres include action, adventure, role-playing, and simulation.",8,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",informed,7,Can be a single-player experience or involve multiplayer interactions.,9,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",informed,8,"Many feature quests, missions, or objectives to complete.",8,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",informed,9,Can be both a source of entertainment and a competitive sport.,11,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",misinformed,1,It’s something you might find in a magazine or a short film.,12,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",misinformed,2,Often involves reading or watching something passive.,7,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",fake,1,It’s typically enjoyed in a theater with a large audience.,10,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",fake,2,It’s something you might find on a bookstore shelf.,9,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Novel, Short Film, Video Game",extra,1,It allows players to explore virtual worlds with their own agency.,11,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",informed,1,Features a vast open world where exploration is a key mechanic.,11,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",informed,2,Involves solving environmental puzzles using physics and creativity.,8,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",informed,3,"Players can climb almost any surface, encouraging vertical exploration.",9,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",informed,4,A central mechanic involves manipulating the environment with elemental powers.,10,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",informed,5,The game world is filled with ancient technology and mythical creatures.,11,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",informed,6,Players must defeat four divine beasts to progress through the story.,11,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",informed,7,"The game emphasizes survival mechanics, such as managing stamina and weather.",11,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",informed,8,It introduces a unique physics engine that enhances gameplay.,9,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",informed,9,The story involves a hero awakening from a deep slumber to save the world.,14,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",misinformed,1,It’s about a journey through a magical forest with talking animals.,11,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",misinformed,2,The main character is on a quest to find a legendary cooking recipe.,13,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",fake,1,It’s a linear game with no open-world elements.,8,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",fake,2,The main character is a villain trying to take over the world.,12,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, The Witcher 3: Wild Hunt",extra,1,The game is known for its groundbreaking open-world design and freedom.,11,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",informed,1,A source of energy that sustains life through nutrients and calories.,11,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",informed,2,"Can be prepared through various methods like baking, grilling, or boiling.",11,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",informed,3,Often served during social gatherings and celebrations.,7,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",informed,4,Different cultures have unique cuisines based on available ingredients.,9,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",informed,5,"Can be sweet, salty, sour, or umami in taste.",9,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",informed,6,Important for growth and development in living organisms.,8,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",informed,7,Can be stored through preservation techniques to prevent spoilage.,9,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",informed,8,Plays a role in religious and cultural rituals worldwide.,9,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",informed,9,Involves combinations of ingredients to create flavors.,7,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",misinformed,1,It’s something you might find in a museum exhibit.,9,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",misinformed,2,It’s a form of artistic expression.,6,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",fake,1,Protects from environmental elements.,4,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",fake,2,Covers and adorns the body.,5,NO,
6,Food,Pizza Margherita,1,food,"food, clothing, shelter",extra,1,"A basic necessity for survival, essential for all living beings.",10,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",informed,1,"Originated in Naples, Italy, as a symbol of regional pride.",10,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",informed,2,Features colors of the Italian flag through its toppings.,9,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",informed,3,"Made with a thin crust, crispy at the bottom and soft on top.",13,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",informed,4,"Toppings include fresh tomatoes, mozzarella, and basil leaves.",8,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",informed,5,Named after a historical figure who inspired its creation.,9,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",informed,6,Often served as a classic example in Italian cuisine.,9,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",informed,7,Cooked in a wood-fired oven for an authentic taste.,9,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",informed,8,Simple ingredients yet rich in flavor combination.,7,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",informed,9,"Popular worldwide, yet the authentic version is strictly traditional.",9,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",misinformed,1,It’s a dish often served at breakfast.,7,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",misinformed,2,It’s typically eaten with a fork and knife.,8,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",fake,1,It’s a dish made primarily with rice.,7,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",fake,2,It’s a type of Italian noodle dish.,7,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Risotto alla Milanese",extra,1,Its creation was inspired by a royal visit to its birthplace.,11,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,1,"A living organism that breathes, eats, and moves, often found in diverse ecosystems.",13,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,2,"It can be a pet, a predator, or a prey, depending on the species.",14,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,3,"Some have four legs, others two, and a few slither without any.",12,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,4,"They communicate through sounds, body language, or even complex vocalizations.",10,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,5,Certain species are known for their migration patterns across vast distances.,11,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,6,"They can be carnivorous, herbivorous, or omnivorous, adapting to their environment.",11,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,7,"Many species live in groups, forming herds, packs, or colonies for survival.",12,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,8,"They have unique adaptations like fur, feathers, or scales to protect themselves.",12,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,9,"Some are domesticated, while others remain wild and untamed in nature.",11,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",misinformed,1,"It’s something you might find in a garden, often small and slow-moving.",12,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",misinformed,2,It’s commonly associated with forests and can climb trees.,9,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",fake,1,"It’s something you might find in a museum, often studied for its historical significance.",14,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",fake,2,It’s commonly associated with deserts and can survive without water for years.,12,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",extra,1,"They are capable of learning and problem-solving, varying by intelligence levels.",11,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Rhinoceros",informed,1,"Known for its large ears and trunk, this creature is a symbol of wisdom and memory.",16,YES,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Rhinoceros",informed,2,"It lives in herds led by a matriarch, emphasizing family bonds and cooperation.",13,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Rhinoceros",informed,3,"They use their trunks for breathing, drinking, and grasping objects with precision.",12,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Rhinoceros",informed,4,Their tusks are prized but also threaten their survival due to illegal poaching.,13,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Rhinoceros",informed,5,They communicate over long distances using low-frequency rumbles.,8,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Rhinoceros",informed,6,"These giants roam savannas and forests, playing a key role in their ecosystems.",13,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Rhinoceros",informed,7,Young ones are protected by the herd and learn essential skills from elders.,13,NO,
